,Type,Primary wire,width primary,height primary,Secondary wire,width secondary,height secondary,Stack mm,Tongue mm,wl mm,ww mm,Total Built,Core Loss,Copper Loss,Temperature rise Cu,Temperature rise Fe,Core weight,Conductor weight,Cost,Primary turns,Secondary turns,MTL Primary,MTL Secondary,TPL Primary,TPL Secondary,Length primary,Length secondary,Resistance primary,Resistance secondary,Cu surface area,Core surface area,Weight of Cu kg,Weight of Fe
0,Lamination ,5x3,5.3,3.3,5x3,5.3,3.3,125.0,76.2,120.65,41.275,33.599999999999994,20.69873176926405,120.97524385633267,93.58334137407824,11.227194774383518,34.3215039375,11.825135999999999,19814.255184374997,87,88,48,54,22,22,4176,4752,0.04677119999999999,0.05322239999999999,809.8027999999999,1805.305,11.825135999999999,34.3215039375
2,Lamination ,5x3,5.3,3.3,5x3,5.3,3.3,95.0,88.7,133.0,44.65,33.599999999999994,20.482062428392826,126.82888468809074,93.84278812110729,10.796842298880092,33.96223469729999,12.39732,20268.012674324997,98,99,45,50,25,25,4410,4950,0.049392,0.055439999999999996,846.146,1872.9697999999999,12.39732,33.96223469729999
3,Lamination ,5x3,5.3,3.3,5x3,5.3,3.3,75.0,100.0,152.0,51.0,33.599999999999994,20.73851481129066,139.03751984877124,92.77184640278576,10.152878355291099,34.38747,13.5906945,21508.027275,111,112,43,49,28,28,4773,5488,0.053457599999999994,0.06146559999999999,940.5759999999999,2043.0,13.5906945,34.38747
1,Lamination ,5x3,5.3,3.3,5x3,5.3,3.3,85.0,76.2,240.8,41.45,26.999999999999996,21.187330493778624,142.8044461247637,72.7592401818109,10.382474294831852,35.1316715958,13.958905499999998,22043.87812395,128,129,39,43,45,45,4992,5547,0.0559104,0.0621264,1296.4672,2031.4656,13.958905499999998,35.1316715958
30,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,130.0,30.0,25.199999999999996,76.26527999999999,97.96718336483931,76.72334711602,25.671007590736746,50.84352,9.576134999999999,21808.208249999996,69,70,50,54,24,24,3450,3780,0.038639999999999994,0.042336,834.0799999999998,2444.0,9.576134999999999,50.84352
151,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,125.0,30.0,25.199999999999996,78.64856999999999,95.54171644612475,76.64007569564482,26.150809227134133,52.432379999999995,9.3390495,21980.192024999997,66,67,51,55,23,23,3366,3685,0.037699199999999995,0.041271999999999996,814.4999999999999,2464.5,9.3390495,52.432379999999995
57,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,125.0,35.0,28.699999999999996,76.26527999999999,99.86419659735348,77.72375794478712,25.584570012561,50.84352,9.761565,21984.36675,69,70,50,56,23,23,3450,3920,0.038639999999999994,0.043904,836.9999999999999,2454.0,9.761565,50.84352
58,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,130.0,35.0,25.199999999999996,77.62715999999999,97.96718336483931,76.72334711602,25.667963763638898,51.751439999999995,9.576134999999999,22035.18825,69,70,50,54,24,24,3450,3780,0.038639999999999994,0.042336,834.0799999999998,2488.0,9.576134999999999,51.751439999999995
31,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,135.0,30.0,25.199999999999996,77.62715999999999,97.96718336483931,74.36850604663465,25.753493651003264,51.751439999999995,9.576134999999999,22035.18825,69,70,50,54,25,25,3450,3780,0.038639999999999994,0.042336,866.1599999999999,2478.0,9.576134999999999,51.751439999999995
446,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,120.0,30.0,25.199999999999996,80.89567199999999,92.9536483931947,76.52176949050042,26.592770545102105,53.930448,9.08607,22114.3785,63,64,52,56,22,22,3276,3584,0.0366912,0.0401408,793.9199999999998,2484.0,9.08607,53.930448
176,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,120.0,35.0,28.699999999999996,78.64856999999999,97.35742911153119,77.76074180982414,26.05913657269042,52.432379999999995,9.516532499999999,22148.800874999997,66,67,51,57,22,22,3366,3819,0.037699199999999995,0.0427728,815.5199999999999,2475.0,9.516532499999999,52.432379999999995
77,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,120.0,40.0,32.2,76.26527999999999,101.74765973534971,78.92326384260181,25.498773225268188,50.84352,9.9456705,22159.266975,69,70,51,57,22,22,3519,3990,0.0394128,0.044688,837.12,2464.0,9.9456705,50.84352
78,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,125.0,40.0,28.699999999999996,77.62715999999999,99.86419659735348,77.72375794478712,25.583059304976018,51.751439999999995,9.761565,22211.346749999997,69,70,50,56,23,23,3450,3920,0.038639999999999994,0.043904,836.9999999999999,2498.0,9.761565,51.751439999999995
177,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,125.0,35.0,25.199999999999996,80.078544,95.54171644612475,76.64007569564482,26.1491659626694,53.385695999999996,9.3390495,22218.521025,66,67,51,55,23,23,3366,3685,0.037699199999999995,0.041271999999999996,814.4999999999999,2509.5,9.3390495,53.385695999999996
152,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,130.0,30.0,25.199999999999996,80.078544,95.54171644612475,74.1970069883503,26.239885830433753,53.385695999999996,9.3390495,22218.521025,66,67,51,55,24,24,3366,3685,0.037699199999999995,0.041271999999999996,847.0799999999998,2499.0,9.3390495,53.385695999999996
59,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,135.0,35.0,25.199999999999996,78.98904,97.96718336483931,74.36850604663465,25.74905423950674,52.65936,9.576134999999999,22262.16825,69,70,50,54,25,25,3450,3780,0.038639999999999994,0.042336,866.1599999999999,2522.0,9.576134999999999,52.65936
32,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,140.0,30.0,25.199999999999996,78.98904,97.96718336483931,72.16772128451508,25.83369342778653,52.65936,9.576134999999999,22262.16825,69,70,50,54,26,26,3450,3780,0.038639999999999994,0.042336,898.2399999999999,2512.0,9.576134999999999,52.65936
79,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,130.0,40.0,25.199999999999996,78.98904,97.96718336483931,76.72334711602,25.66502565304119,52.65936,9.576134999999999,22262.16825,69,70,50,54,24,24,3450,3780,0.038639999999999994,0.042336,834.0799999999998,2532.0,9.576134999999999,52.65936
259,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,125.0,120.0,30.0,25.199999999999996,81.92559375,92.9536483931947,76.52176949050042,26.377512821110663,54.6170625,9.08607,22286.032124999998,63,64,52,56,22,22,3276,3584,0.0366912,0.0401408,793.9199999999998,2540.5,9.08607,54.6170625
447,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,125.0,30.0,25.199999999999996,82.39374,92.9536483931947,73.98455101788524,26.68865394107027,54.929159999999996,9.08607,22364.0565,63,64,52,56,23,23,3276,3584,0.0366912,0.0401408,826.9999999999999,2519.0,9.08607,54.929159999999996
470,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,120.0,35.0,25.199999999999996,82.39374,92.9536483931947,76.52176949050042,26.592770545102105,54.929159999999996,9.08607,22364.0565,63,64,52,56,22,22,3276,3584,0.0366912,0.0401408,793.9199999999998,2530.0,9.08607,54.929159999999996
93,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,120.0,45.0,32.2,77.62715999999999,101.74765973534971,78.92326384260181,25.498773225268188,51.751439999999995,9.9456705,22386.246975,69,70,51,57,22,22,3519,3990,0.0394128,0.044688,837.12,2508.0,9.9456705,51.751439999999995
195,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,120.0,40.0,28.699999999999996,80.078544,97.35742911153119,77.76074180982414,26.05913657269042,53.385695999999996,9.516532499999999,22387.129875,66,67,51,57,22,22,3366,3819,0.037699199999999995,0.0427728,815.5199999999999,2520.0,9.516532499999999,53.385695999999996
94,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,125.0,45.0,28.699999999999996,78.98904,99.86419659735348,77.72375794478712,25.581600877858833,52.65936,9.761565,22438.32675,69,70,50,56,23,23,3450,3920,0.038639999999999994,0.043904,836.9999999999999,2542.0,9.761565,52.65936
153,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,135.0,30.0,25.199999999999996,81.508518,95.54171644612475,71.9197059339864,26.326475348181564,54.339012,9.3390495,22456.850025,66,67,51,55,25,25,3366,3685,0.037699199999999995,0.041271999999999996,879.6599999999999,2533.5,9.3390495,54.339012
178,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,130.0,35.0,25.199999999999996,81.508518,95.54171644612475,74.1970069883503,26.236690897699734,54.339012,9.3390495,22456.850025,66,67,51,55,24,24,3366,3685,0.037699199999999995,0.041271999999999996,847.0799999999998,2544.0,9.3390495,54.339012
196,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,125.0,40.0,25.199999999999996,81.508518,95.54171644612475,76.64007569564482,26.147580572988165,54.339012,9.3390495,22456.850025,66,67,51,55,23,23,3366,3685,0.037699199999999995,0.041271999999999996,814.4999999999999,2554.5,9.3390495,54.339012
781,S/U,5x3,5.3,3.3,5x3,5.3,3.3,115.0,120.0,120.0,30.0,25.199999999999996,84.57274799999999,90.20297920604915,73.72721429771988,27.101590743903362,56.381831999999996,8.8171965,22471.794674999997,60,61,53,57,22,22,3180,3477,0.035616,0.038942399999999995,805.9199999999998,2538.0,8.8171965,56.381831999999996
80,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,135.0,40.0,25.199999999999996,80.35092,97.96718336483931,74.36850604663465,25.744766922908802,53.56728,9.576134999999999,22489.14825,69,70,50,54,25,25,3450,3780,0.038639999999999994,0.042336,866.1599999999999,2566.0,9.576134999999999,53.56728
33,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,145.0,30.0,25.199999999999996,80.35092,97.96718336483931,70.10593408332855,25.911700849157338,53.56728,9.576134999999999,22489.14825,69,70,50,54,27,27,3450,3780,0.038639999999999994,0.042336,930.3199999999998,2546.0,9.576134999999999,53.56728
95,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,130.0,45.0,25.199999999999996,80.35092,97.96718336483931,76.72334711602,25.662187845415264,53.56728,9.576134999999999,22489.14825,69,70,50,54,24,24,3450,3780,0.038639999999999994,0.042336,834.0799999999998,2576.0,9.576134999999999,53.56728
60,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,140.0,35.0,25.199999999999996,80.35092,97.96718336483931,72.16772128451508,25.827935742898756,53.56728,9.576134999999999,22489.14825,69,70,50,54,26,26,3450,3780,0.038639999999999994,0.042336,898.2399999999999,2556.0,9.576134999999999,53.56728
260,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,125.0,125.0,30.0,25.199999999999996,83.41515,92.9536483931947,73.98455101788524,26.467904007049682,55.610099999999996,9.08607,22534.2915,63,64,52,56,23,23,3276,3584,0.0366912,0.0401408,826.9999999999999,2576.0,9.08607,55.610099999999996
283,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,125.0,120.0,35.0,25.199999999999996,83.41515,92.9536483931947,76.52176949050042,26.379120966197494,55.610099999999996,9.08607,22534.2915,63,64,52,56,22,22,3276,3584,0.0366912,0.0401408,793.9199999999998,2586.5,9.08607,55.610099999999996
104,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,120.0,50.0,32.2,78.98904,101.74765973534971,78.92326384260181,25.498773225268188,52.65936,9.9456705,22613.226974999998,69,70,51,57,22,22,3519,3990,0.0394128,0.044688,837.12,2552.0,9.9456705,52.65936
448,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,130.0,30.0,25.199999999999996,83.891808,92.9536483931947,71.62613292168153,26.781839806019686,55.927871999999994,9.08607,22613.7345,63,64,52,56,24,24,3276,3584,0.0366912,0.0401408,860.0799999999998,2554.0,9.08607,55.927871999999994
471,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,125.0,35.0,25.199999999999996,83.891808,92.9536483931947,73.98455101788524,26.686935034426703,55.927871999999994,9.08607,22613.7345,63,64,52,56,23,23,3276,3584,0.0366912,0.0401408,826.9999999999999,2565.0,9.08607,55.927871999999994
487,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,120.0,40.0,25.199999999999996,83.891808,92.9536483931947,76.52176949050042,26.592770545102105,55.927871999999994,9.08607,22613.7345,63,64,52,56,22,22,3276,3584,0.0366912,0.0401408,793.9199999999998,2576.0,9.08607,55.927871999999994
209,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,120.0,45.0,28.699999999999996,81.508518,97.35742911153119,77.76074180982414,26.05913657269042,54.339012,9.516532499999999,22625.458874999997,66,67,51,57,22,22,3366,3819,0.037699199999999995,0.0427728,815.5199999999999,2565.0,9.516532499999999,54.339012
105,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,125.0,50.0,28.699999999999996,80.35092,99.86419659735348,77.72375794478712,25.580192063494053,53.56728,9.761565,22665.30675,69,70,50,56,23,23,3450,3920,0.038639999999999994,0.043904,836.9999999999999,2586.0,9.761565,53.56728
542,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,125.0,120.0,30.0,25.199999999999996,85.8268125,90.20297920604915,73.72721429771988,26.92585023706367,57.217875,8.8171965,22680.805425,60,61,53,57,22,22,3180,3477,0.035616,0.038942399999999995,805.9199999999998,2596.0,8.8171965,57.217875
154,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,140.0,30.0,25.199999999999996,82.93849200000001,95.54171644612475,69.79138843334462,26.410680718174433,55.292328000000005,9.3390495,22695.179024999998,66,67,51,55,26,26,3366,3685,0.037699199999999995,0.041271999999999996,912.2399999999999,2568.0,9.3390495,55.292328000000005
210,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,125.0,45.0,25.199999999999996,82.93849200000001,95.54171644612475,76.64007569564482,26.14605005352613,55.292328000000005,9.3390495,22695.179024999998,66,67,51,55,23,23,3366,3685,0.037699199999999995,0.041271999999999996,814.4999999999999,2599.5,9.3390495,55.292328000000005
179,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,135.0,35.0,25.199999999999996,82.93849200000001,95.54171644612475,71.9197059339864,26.321814666665283,55.292328000000005,9.3390495,22695.179024999998,66,67,51,55,25,25,3366,3685,0.037699199999999995,0.041271999999999996,879.6599999999999,2578.5,9.3390495,55.292328000000005
197,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,130.0,40.0,25.199999999999996,82.93849200000001,95.54171644612475,74.1970069883503,26.233606950941684,55.292328000000005,9.3390495,22695.179024999998,66,67,51,55,24,24,3366,3685,0.037699199999999995,0.041271999999999996,847.0799999999998,2589.0,9.3390495,55.292328000000005
81,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,140.0,40.0,25.199999999999996,81.71279999999999,97.96718336483931,72.16772128451508,25.822372676680033,54.475199999999994,9.576134999999999,22716.128249999998,69,70,50,54,26,26,3450,3780,0.038639999999999994,0.042336,898.2399999999999,2600.0,9.576134999999999,54.475199999999994
34,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,150.0,30.0,25.199999999999996,81.71279999999999,97.96718336483931,68.17001193568062,25.98760475747572,54.475199999999994,9.576134999999999,22716.128249999998,69,70,50,54,28,28,3450,3780,0.038639999999999994,0.042336,962.3999999999999,2580.0,9.576134999999999,54.475199999999994
106,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,130.0,50.0,25.199999999999996,81.71279999999999,97.96718336483931,76.72334711602,25.65944529065113,54.475199999999994,9.576134999999999,22716.128249999998,69,70,50,54,24,24,3450,3780,0.038639999999999994,0.042336,834.0799999999998,2620.0,9.576134999999999,54.475199999999994
61,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,145.0,35.0,25.199999999999996,81.71279999999999,97.96718336483931,70.10593408332855,25.90469748738305,54.475199999999994,9.576134999999999,22716.128249999998,69,70,50,54,27,27,3450,3780,0.038639999999999994,0.042336,930.3199999999998,2590.0,9.576134999999999,54.475199999999994
96,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,135.0,45.0,25.199999999999996,81.71279999999999,97.96718336483931,74.36850604663465,25.740624016629326,54.475199999999994,9.576134999999999,22716.128249999998,69,70,50,54,25,25,3450,3780,0.038639999999999994,0.042336,866.1599999999999,2610.0,9.576134999999999,54.475199999999994
803,S/U,5x3,5.3,3.3,5x3,5.3,3.3,115.0,120.0,120.0,35.0,25.199999999999996,86.13891,90.20297920604915,73.72721429771988,27.101590743903362,57.42594,8.8171965,22732.821675,60,61,53,57,22,22,3180,3477,0.035616,0.038942399999999995,805.9199999999998,2585.0,8.8171965,57.42594
782,S/U,5x3,5.3,3.3,5x3,5.3,3.3,115.0,120.0,125.0,30.0,25.199999999999996,86.13891,90.20297920604915,71.28265438625763,27.201586120183133,57.42594,8.8171965,22732.821675,60,61,53,57,23,23,3180,3477,0.035616,0.038942399999999995,839.4999999999999,2573.5,8.8171965,57.42594
261,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,125.0,130.0,30.0,25.199999999999996,84.90470624999999,92.9536483931947,71.62613292168153,26.555775329670393,56.603137499999995,9.08607,22782.550875,63,64,52,56,24,24,3276,3584,0.0366912,0.0401408,860.0799999999998,2611.5,9.08607,56.603137499999995
300,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,125.0,120.0,40.0,25.199999999999996,84.90470624999999,92.9536483931947,76.52176949050042,26.38067289062082,56.603137499999995,9.08607,22782.550875,63,64,52,56,22,22,3276,3584,0.0366912,0.0401408,793.9199999999998,2632.5,9.08607,56.603137499999995
284,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,125.0,125.0,35.0,25.199999999999996,84.90470624999999,92.9536483931947,73.98455101788524,26.467904007049682,56.603137499999995,9.08607,22782.550875,63,64,52,56,23,23,3276,3584,0.0366912,0.0401408,826.9999999999999,2622.0,9.08607,56.603137499999995
112,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,120.0,55.0,32.2,80.35092,101.74765973534971,78.92326384260181,25.498773225268188,53.56728,9.9456705,22840.206975,69,70,51,57,22,22,3519,3990,0.0394128,0.044688,837.12,2596.0,9.9456705,53.56728
472,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,130.0,35.0,25.199999999999996,85.389876,92.9536483931947,71.62613292168153,26.778497182454913,56.926584,9.08607,22863.4125,63,64,52,56,24,24,3276,3584,0.0366912,0.0401408,860.0799999999998,2600.0,9.08607,56.926584
449,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,135.0,30.0,25.199999999999996,85.389876,92.9536483931947,69.42773874591425,26.872440650011452,56.926584,9.08607,22863.4125,63,64,52,56,25,25,3276,3584,0.0366912,0.0401408,893.1599999999999,2589.0,9.08607,56.926584
488,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,125.0,40.0,25.199999999999996,85.389876,92.9536483931947,73.98455101788524,26.68527667228568,56.926584,9.08607,22863.4125,63,64,52,56,23,23,3276,3584,0.0366912,0.0401408,826.9999999999999,2611.0,9.08607,56.926584
499,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,120.0,120.0,45.0,25.199999999999996,85.389876,92.9536483931947,76.52176949050042,26.592770545102105,56.926584,9.08607,22863.4125,63,64,52,56,22,22,3276,3584,0.0366912,0.0401408,793.9199999999998,2622.0,9.08607,56.926584
219,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,120.0,50.0,28.699999999999996,82.93849200000001,97.35742911153119,77.76074180982414,26.059136572690427,55.292328000000005,9.516532499999999,22863.787874999998,66,67,51,57,22,22,3366,3819,0.037699199999999995,0.0427728,815.5199999999999,2610.0,9.516532499999999,55.292328000000005
113,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,125.0,55.0,28.699999999999996,81.71279999999999,99.86419659735348,77.72375794478712,25.578830372631522,54.475199999999994,9.761565,22892.28675,69,70,50,56,23,23,3450,3920,0.038639999999999994,0.043904,836.9999999999999,2630.0,9.761565,54.475199999999994
220,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,125.0,50.0,25.199999999999996,84.36846599999998,95.54171644612475,76.64007569564482,26.144571604156866,56.24564399999999,9.3390495,22933.508024999996,66,67,51,55,23,23,3366,3685,0.037699199999999995,0.041271999999999996,814.4999999999999,2644.5,9.3390495,56.24564399999999
155,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,145.0,30.0,25.199999999999996,84.36846599999998,95.54171644612475,67.79749159326546,26.49259926254433,56.24564399999999,9.3390495,22933.508024999996,66,67,51,55,27,27,3366,3685,0.037699199999999995,0.041271999999999996,944.8199999999998,2602.5,9.3390495,56.24564399999999
211,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,130.0,45.0,25.199999999999996,84.36846599999998,95.54171644612475,74.1970069883503,26.230628305716227,56.24564399999999,9.3390495,22933.508024999996,66,67,51,55,24,24,3366,3685,0.037699199999999995,0.041271999999999996,847.0799999999998,2634.0,9.3390495,56.24564399999999
198,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,135.0,40.0,25.199999999999996,84.36846599999998,95.54171644612475,71.9197059339864,26.317313706303885,56.24564399999999,9.3390495,22933.508024999996,66,67,51,55,25,25,3366,3685,0.037699199999999995,0.041271999999999996,879.6599999999999,2623.5,9.3390495,56.24564399999999
180,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,120.0,140.0,35.0,25.199999999999996,84.36846599999998,95.54171644612475,69.79138843334462,26.404634942882442,56.24564399999999,9.3390495,22933.508024999996,66,67,51,55,26,26,3366,3685,0.037699199999999995,0.041271999999999996,912.2399999999999,2613.0,9.3390495,56.24564399999999
543,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,125.0,125.0,30.0,25.199999999999996,87.3873,90.20297920604915,71.28265438625763,27.02045675691517,58.258199999999995,8.8171965,22940.886675,60,61,53,57,23,23,3180,3477,0.035616,0.038942399999999995,839.4999999999999,2632.0,8.8171965,58.258199999999995
564,S/U,5x3,5.3,3.3,5x3,5.3,3.3,110.0,125.0,120.0,35.0,25.199999999999996,87.3873,90.20297920604915,73.72721429771988,26.92753321896906,58.258199999999995,8.8171965,22940.886675,60,61,53,57,22,22,3180,3477,0.035616,0.038942399999999995,805.9199999999998,2643.0,8.8171965,58.258199999999995
107,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,135.0,50.0,25.199999999999996,83.07468,97.96718336483931,74.36850604663465,25.7366183451992,55.38312,9.576134999999999,22943.108249999997,69,70,50,54,25,25,3450,3780,0.038639999999999994,0.042336,866.1599999999999,2654.0,9.576134999999999,55.38312
82,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,145.0,40.0,25.199999999999996,83.07468,97.96718336483931,70.10593408332855,25.897927723667937,55.38312,9.576134999999999,22943.108249999997,69,70,50,54,27,27,3450,3780,0.038639999999999994,0.042336,930.3199999999998,2634.0,9.576134999999999,55.38312
97,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,140.0,45.0,25.199999999999996,83.07468,97.96718336483931,72.16772128451508,25.816994525453104,55.38312,9.576134999999999,22943.108249999997,69,70,50,54,26,26,3450,3780,0.038639999999999994,0.042336,898.2399999999999,2644.0,9.576134999999999,55.38312
62,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,150.0,35.0,25.199999999999996,83.07468,97.96718336483931,68.17001193568062,25.979423936841716,55.38312,9.576134999999999,22943.108249999997,69,70,50,54,28,28,3450,3780,0.038639999999999994,0.042336,962.3999999999999,2624.0,9.576134999999999,55.38312
114,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,130.0,55.0,25.199999999999996,83.07468,97.96718336483931,76.72334711602,25.656793272064487,55.38312,9.576134999999999,22943.108249999997,69,70,50,54,24,24,3450,3780,0.038639999999999994,0.042336,834.0799999999998,2664.0,9.576134999999999,55.38312
35,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,155.0,30.0,25.199999999999996,83.07468,97.96718336483931,66.34844782835704,26.061489249718832,55.38312,9.576134999999999,22943.108249999997,69,70,50,54,29,29,3450,3780,0.038639999999999994,0.042336,994.4799999999999,2614.0,9.576134999999999,55.38312
1133,S/U,5x3,5.3,3.3,5x3,5.3,3.3,120.0,120.0,120.0,30.0,25.199999999999996,88.24982399999999,88.80731947069943,71.90052262203714,27.587328382272187,58.83321599999999,8.680772999999999,22955.038349999995,58,59,54,58,22,22,3132,3422,0.035078399999999996,0.0383264,817.9199999999998,2592.0,8.680772999999999,58.83321599999999
355,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,130.0,120.0,30.0,25.199999999999996,86.751756,91.69348960302456,74.73206426621655,26.682308425043335,57.834503999999995,8.9628915,22973.372924999996,61,62,53,57,22,22,3233,3534,0.036209599999999995,0.03958079999999999,805.9199999999998,2653.0,8.9628915,57.834503999999995
818,S/U,5x3,5.3,3.3,5x3,5.3,3.3,115.0,120.0,120.0,40.0,25.199999999999996,87.705072,90.20297920604915,73.72721429771988,27.101590743903362,58.470048000000006,8.8171965,22993.848675,60,61,53,57,22,22,3180,3477,0.035616,0.038942399999999995,805.9199999999998,2632.0,8.8171965,58.470048000000006
783,S/U,5x3,5.3,3.3,5x3,5.3,3.3,115.0,120.0,130.0,30.0,25.199999999999996,87.705072,90.20297920604915,69.01036510779268,27.298786024543976,58.470048000000006,8.8171965,22993.848675,60,61,53,57,24,24,3180,3477,0.035616,0.038942399999999995,873.0799999999998,2609.0,8.8171965,58.470048000000006
804,S/U,5x3,5.3,3.3,5x3,5.3,3.3,115.0,120.0,125.0,35.0,25.199999999999996,87.705072,90.20297920604915,71.28265438625763,27.19979333490426,58.470048000000006,8.8171965,22993.848675,60,61,53,57,23,23,3180,3477,0.035616,0.038942399999999995,839.4999999999999,2620.5,8.8171965,58.470048000000006
301,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,125.0,125.0,40.0,25.199999999999996,86.3942625,92.9536483931947,73.98455101788524,26.467904007049682,57.596174999999995,9.08607,23030.81025,63,64,52,56,23,23,3276,3584,0.0366912,0.0401408,826.9999999999999,2668.0,9.08607,57.596174999999995
312,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,125.0,120.0,45.0,25.199999999999996,86.3942625,92.9536483931947,76.52176949050042,26.382171491939552,57.596174999999995,9.08607,23030.81025,63,64,52,56,22,22,3276,3584,0.0366912,0.0401408,793.9199999999998,2678.5,9.08607,57.596174999999995
262,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,125.0,135.0,30.0,25.199999999999996,86.3942625,92.9536483931947,69.42773874591425,26.641230926649143,57.596174999999995,9.08607,23030.81025,63,64,52,56,25,25,3276,3584,0.0366912,0.0401408,893.1599999999999,2647.0,9.08607,57.596174999999995
285,S/U,5x3,5.3,3.3,5x3,5.3,3.3,105.0,125.0,130.0,35.0,25.199999999999996,86.3942625,92.9536483931947,71.62613292168153,26.554254842281647,57.596174999999995,9.08607,23030.81025,63,64,52,56,24,24,3276,3584,0.0366912,0.0401408,860.0799999999998,2657.5,9.08607,57.596174999999995
117,S/U,5x3,5.3,3.3,5x3,5.3,3.3,100.0,120.0,120.0,60.0,32.2,81.71279999999999,101.74765973534971,78.92326384260181,25.498773225268188,54.475199999999994,9.9456705,23067.186974999997,69,70,51,57,22,22,3519,3990,0.0394128,0.044688,837.12,2640.0,9.9456705,54.475199999999994
